dim,chi2
1726,0.4115526380887744
438,0.41151706891908957
3990,0.4113235893056033
24161,0.41130503803898744
23481,0.41130503803898744
10771,0.4112824030816514
2738,0.4112486947732741
3202,0.4112264615708048
4286,0.4112264615708048
6317,0.4112174906611806
2143,0.41110838323814924
3104,0.4111046572773515
10589,0.41108625000832943
18806,0.41102857662336617
17794,0.41102857662336617
7262,0.4109797643268646
12364,0.4108951944674402
3119,0.41075916708320304
16230,0.4106707194144561
15250,0.4106611283868722
23971,0.41050637381949784
23233,0.41050637381949784
12567,0.41047706517793275
9523,0.4104470146909115
10275,0.4104470146909115
5011,0.41038957922994124
5205,0.41038957922994124
1834,0.41038036339953216
5798,0.41037896422423026
5498,0.41037896422423026
471,0.4103422982963587
2683,0.41032480695341655
2317,0.41023838744850133
13759,0.41023118384310053
20116,0.41020736077537884
19812,0.41020736077537884
9993,0.4101897741239243
9278,0.4101897741239243
604,0.410174652911318
12216,0.4101560826026041
13141,0.4101560826026041
22348,0.4101377732604571
22928,0.4101377732604571
4677,0.41008634540364475
8074,0.4100179768223122
22808,0.409927468809689
22234,0.409927468809689
779,0.4097802463519242
10645,0.40972938571527867
1360,0.40967541189983053
13293,0.4096746123411538
954,0.4096642403793218
2383,0.40962916358032264
25617,0.40961006008062206
24809,0.40961006008062206
11587,0.4095706089142204
16595,0.40955290771275454
18566,0.40952667692132566
17964,0.40952667692132566
5901,0.40952644620427425
13281,0.40950746970560037
12413,0.40950746970560037
23461,0.4094881778364262
24227,0.4094881778364262
28002,0.40948478365853325
25333,0.4094663876968281
26142,0.4094663876968281
26490,0.40941953980698786
27443,0.40941953980698786
14569,0.4093997471818064
22072,0.40937393192106564
22588,0.40937393192106564
17845,0.4093112795251406
18825,0.4093112795251406
658,0.4093053076380879
11926,0.4092486139721442
4287,0.40918709358626765
12977,0.4091560356915333
15914,0.4091487512905778
16288,0.4091487512905778
6756,0.40914229446555617
7721,0.40910371874846546
11962,0.40909860078786076
19245,0.4090568833099511
19442,0.4090568833099511
21012,0.40902638539814173
21544,0.40902638539814173
3976,0.4089864485372212
6579,0.4089804152484269
21936,0.4089732584915339
21401,0.4089732584915339
25759,0.40889937408738053
24899,0.40889937408738053
860,0.40885631090656427
1617,0.40882781548035413
16784,0.4087921457932817
11352,0.40875114910304544
23367,0.40857840951216284
24140,0.40857840951216284
2576,0.40856838422705355
12319,0.4085450239102179
20283,0.40853337661432654
20677,0.40853337661432654
3750,0.4085001349022266
21413,0.40837225154787227
21950,0.40837225154787227
13337,0.40834852352472684
2765,0.40829546629567526
14513,0.408265816959683
11180,0.4081914590366667
7743,0.4081316705824407
2048,0.4080610112786711
11785,0.4080557258329851
4856,0.40797760123504934
7022,0.40782333651356445
22499,0.4078071306929692
23141,0.4078071306929692
24475,0.4077752930610109
23776,0.4077752930610109
9205,0.40776349344329466
3657,0.40776185864880654
11757,0.40774714015331226
12843,0.4076154656545658
13063,0.4075687411435068
2544,0.407485199530857
10002,0.4074734452858958
9301,0.4074734452858958
8658,0.407444428864171
8055,0.407444428864171
7864,0.40738349153948983
8441,0.40738349153948983
10687,0.40730799869977236
11858,0.40726551605034916
19852,0.40725733486728555
20171,0.40725733486728555
24070,0.40724696804936567
23368,0.40724696804936567
7199,0.40721952370031944
24051,0.4072115510248574
23525,0.4072115510248574
14171,0.4071673207467648
14051,0.4071673207467648
19485,0.40707082518858695
19286,0.40707082518858695
4129,0.40705168180887896
23370,0.4070415320413877
24081,0.4070415320413877
22143,0.4070415320413877
22749,0.4070415320413877
13101,0.407024523830705
12199,0.4070135350225852
8381,0.4069954110795729
27990,0.40696213865894726
1253,0.4069552663093807
2414,0.4069222086225136
12103,0.40690997889063185
12632,0.4068693476977223
12327,0.4068619200766909
20904,0.40668508251652796
20498,0.40668508251652796
4572,0.4066838933974305
7335,0.4066595685118587
2961,0.40662812864258435
3988,0.40662812864258435
11892,0.4066209218825932
1694,0.4066082806588332
20517,0.40656539682573334
20910,0.40656539682573334
11585,0.4065523311558097
8360,0.40653057521968394
26952,0.40650187613437755
27828,0.40650187613437755
18941,0.40644643239698053
17922,0.40644643239698053
11265,0.40644214869229045
20943,0.40643255385739996
20516,0.40643255385739996
21666,0.40628891666577144
21145,0.40628891666577144
2092,0.40621732521916165
11402,0.40618267880257575
22655,0.40616551540025025
22021,0.40616551540025025
3566,0.4061120791858137
23074,0.4061013228943673
22410,0.4061013228943673
5427,0.4060874736398522
5716,0.4060874736398522
4909,0.4060812493350714
14702,0.4060738351981017
14307,0.4059950089656372
16629,0.4059892476944684
14279,0.4059687827236328
8968,0.40595207251674703
4683,0.40594669422670004
3671,0.40594669422670004
6257,0.40592903793627966
6669,0.40592903793627966
8798,0.40590841547633316
17644,0.40576939548435575
18670,0.40576939548435575
13623,0.4056780768481739
12719,0.4056780768481739
24131,0.4056771522199545
23360,0.4056771522199545
15430,0.4056765890442656
5339,0.4056524336454606
5745,0.4056222710014511
6388,0.40557956558468333
2017,0.40552911958856397
7981,0.405507937029193
27929,0.4054705477796354
26967,0.4054705477796354
11193,0.40538286075019747
11182,0.40537188589514694
2777,0.4053389364759131
18975,0.40531224719568115
17879,0.40531224719568115
2098,0.4052671920115316
6526,0.405266886786787
13117,0.4052027545529307
18898,0.4052002804573269
17893,0.4052002804573269
25330,0.40519737565686
26139,0.40519737565686
5506,0.4051512087564473
5838,0.4051512087564473
27344,0.40512494112142167
26433,0.40512494112142167
14671,0.405087921113758
23754,0.40506388220082956
24478,0.40506388220082956
12759,0.4050053156366534
6968,0.40496155002025847
13520,0.4049525231254768
18261,0.40491638088044335
17220,0.40491638088044335
1907,0.4049101433913946
2981,0.4048839154367662
23830,0.4048458685209848
24571,0.4048458685209848
3157,0.4048028154915598
11967,0.4047726000122204
10965,0.40475843430492653
13648,0.40473731612621355
12754,0.40473731612621355
13306,0.40473006849922766
731,0.40463309392859487
4825,0.4046062771142272
3751,0.4046018818586795
3162,0.4045984190604537
6850,0.4045908242965689
22137,0.4045884465522538
22798,0.4045884465522538
5135,0.40457114206159617
2033,0.4045261505413116
10304,0.40450000234829775
27942,0.4044995836528573
27022,0.4044995836528573
15578,0.4044891247321317
10761,0.40441687120539455
4636,0.404373624981247
10545,0.40435756823148983
5445,0.4042859348776595
10500,0.40422327055684093
20632,0.4042133148850804
20208,0.4042133148850804
15100,0.40418687338186887
398,0.404178262444869
12323,0.40412566949254436
2692,0.40412318709551287
380,0.4041084883487017
15080,0.4038847301904299
11662,0.40384039338076505
10595,0.4038389341507157
8183,0.4038372824308289
15569,0.40378440245270986
27754,0.4037786639601636
26831,0.4037786639601636
27026,0.4037630726212962
27919,0.4037630726212962
2280,0.40376093357282367
7507,0.40360702314451324
6991,0.40360702314451324
13059,0.4035754860453643
3797,0.4035332365788963
2799,0.4035332365788963
4376,0.40349850157648065
5070,0.4034269611232454
11555,0.40330669109574196
5440,0.4032485302828768
19232,0.4032398942697434
19436,0.4032398942697434
13675,0.40317459734724376
21467,0.4031717134572194
21941,0.4031717134572194
16189,0.40307599968346586
9589,0.40302337029475
15822,0.40299662244344997
13344,0.40296727025995804
9829,0.4029220919662866
5988,0.4029216415313508
12406,0.402909238927555
23827,0.402894465953416
24567,0.402894465953416
4071,0.4028770557439064
1318,0.40286022669602356
5818,0.40284985052272476
5509,0.40284985052272476
5590,0.4028405911288857
23567,0.40280864901386476
25024,0.40280864901386476
25812,0.40280864901386476
24261,0.40280864901386476
14651,0.4027607532859999
8889,0.4027510534489213
4759,0.402748072405225
14166,0.40271034650678716
14046,0.40271034650678716
1056,0.40268263213163447
358,0.4026570592616251
2114,0.40263823985047326
840,0.402626045898352
2148,0.4026031908424694
8672,0.4025833079877639
9684,0.4024869080190192
3441,0.40246889165849997
9443,0.40246889165849997
11562,0.4024546341662999
9081,0.40243562163976315
9754,0.40243562163976315
1228,0.4023950808852381
19166,0.4023070276491715
19055,0.4023070276491715
11750,0.40228246233387654
8547,0.4022349434495869
27370,0.4022234855184752
26458,0.4022234855184752
12292,0.4020787532497947
2658,0.4020736681193368
7418,0.40204699493400164
6906,0.40204699493400164
16434,0.40203374214875237
18480,0.4019711330950966
17483,0.4019711330950966
25103,0.40194212133495016
25928,0.40194212133495016
9688,0.401688736946861
14571,0.4016155369992428
5275,0.40158212165135965
14895,0.40155583400575745
12204,0.4015530387944207
12353,0.4015475529699732
13322,0.4015475529699732
13146,0.4015399513928305
4763,0.4014774240311086
8275,0.401467461017594
4787,0.4014537408027022
8546,0.4014471024193642
1718,0.40140843913915053
8970,0.4013165778905464
7937,0.4012604141427823
21598,0.4012541951384388
21105,0.4012541951384388
2027,0.40122538721943996
27906,0.40118585392062184
26995,0.40118585392062184
11888,0.4011341847671524
18383,0.40111639705487007
17409,0.40111639705487007
260,0.40102672346099877
160,0.40102672346099877
58,0.40102672346099877
14841,0.40100991694733745
5746,0.4009977645595254
1420,0.40099516252925727
2482,0.4009719822045068
24575,0.40095907489499455
23834,0.40095907489499455
8369,0.4009395325956076
2689,0.40088835883520724
9262,0.4008620658761871
26543,0.40082900160945256
27512,0.40082900160945256
20327,0.40082671900359834
20740,0.40082671900359834
17491,0.40082375062107245
18492,0.40082375062107245
16250,0.40080232789743053
3565,0.40077358502595334
4552,0.40077358502595334
3987,0.4007210521836814
18081,0.40070409967525195
17102,0.40070409967525195
415,0.4006405184737051
4556,0.40060337201603774
3533,0.40060337201603774
20583,0.40058681403651997
20180,0.40058681403651997
7750,0.4005043288222272
19794,0.40048875387534255
20104,0.40048875387534255
4248,0.4004723963837552
179,0.4004380420088336
77,0.4004380420088336
276,0.4004380420088336
25856,0.4004187377441658
25080,0.4004187377441658
4039,0.40035590759784623
9320,0.4003470496857652
9605,0.4002743811368642
3250,0.4002628840213204
9209,0.4002434395280427
20560,0.4001396290003706
20953,0.4001396290003706
10608,0.4001155053328447
414,0.4000785554308771
1182,0.4000455556626169
8836,0.4000301086210962
9943,0.4000264766299542
1371,0.3998910926816853
9150,0.3998783315611301
7384,0.3996655093330137
9469,0.3996639883111429
6090,0.3996132616731869
25394,0.39951371011883074
24712,0.39951371011883074
9270,0.39951286176215894
10035,0.39951286176215894
8277,0.3994288574473983
26033,0.39934620111906033
25222,0.39934620111906033
1107,0.39934574381145516
11665,0.3992717342614663
2505,0.39926947140355573
16905,0.3992575276616849
12138,0.39916299868790245
10752,0.39912460739949907
11544,0.39912460739949907
5898,0.3990870839546028
10685,0.3990511527935804
8026,0.3990327785867628
761,0.3989108444749343
13285,0.3988112907138871
12370,0.3988112907138871
13321,0.3987917117465927
1006,0.39874720838320976
20425,0.3987148182821815
20813,0.3987148182821815
15506,0.39865780261048733
15837,0.39865780261048733
1520,0.3986532953844352
12734,0.3986322995233147
1847,0.39860696518050287
12419,0.3985579704066855
3080,0.3985230035737798
4217,0.3985230035737798
8295,0.39850545079277117
8895,0.39850545079277117
10026,0.3984728774700065
17890,0.3984655242044538
18914,0.3984655242044538
8796,0.39842369834789737
7472,0.3984058108210537
10185,0.39839013675240553
25258,0.3983785409644844
26057,0.3983785409644844
5666,0.39836358831530516
18485,0.39830038445474303
17524,0.39830038445474303
4956,0.3982915030812822
4855,0.3982915030812822
15278,0.39823661892120255
4153,0.39823419009161587
597,0.3981473458479944
9927,0.3981469827980041
15167,0.3980833828705025
14278,0.3980071076139793
15001,0.39797300642566036
8882,0.3979011098827828
9240,0.39788383925211496
857,0.3977940264909824
13073,0.3977433213630012
7952,0.39772609407295
21817,0.3976787138020757
21461,0.3976787138020757
27969,0.3976077184863097
26988,0.3976077184863097
203,0.39760427729317993
101,0.39760427729317993
5497,0.39749855081609514
8909,0.397470006504032
1953,0.3973524879579895
21289,0.39730878997451907
21769,0.39730878997451907
6562,0.39719977463229905
6152,0.39719977463229905
3695,0.3971764169092974
15187,0.3971600981005201
6053,0.39703237909166705
9990,0.3969990640597292
9276,0.3969990640597292
17895,0.3969503994035557
18901,0.3969503994035557
1254,0.39694567056606567
7168,0.3969180719258508
16363,0.39687771074803224
15952,0.39687771074803224
18273,0.3968542537025487
17257,0.3968542537025487
16714,0.3968166631177832
3186,0.3967354707076376
4267,0.3967354707076376
17831,0.39669842736043204
18866,0.39669842736043204
4766,0.3966780126505224
13297,0.3966607661009356
12399,0.3966607661009356
10727,0.3966215391219559
11532,0.3966215391219559
3161,0.3965965405214982
22518,0.39653196976519156
23125,0.39653196976519156
1902,0.39652238953415886
3208,0.3965167102587406
4224,0.3965167102587406
1079,0.3964397851313829
5752,0.3964379174014148
5443,0.3964379174014148
18448,0.39640717486065746
17368,0.39640717486065746
28019,0.3963965692093153
2230,0.3963959117954945
24896,0.3963895678953365
25754,0.3963895678953365
20954,0.3963624204839263
20524,0.3963624204839263
12740,0.3963320967903652
406,0.396322134114907
9555,0.3962457156818211
10264,0.3962457156818211
9516,0.39623011985396195
8794,0.39619766101500353
1431,0.3961362047381569
23817,0.39611778581491375
24518,0.39611778581491375
10239,0.3961054004994214
26832,0.3960765888288317
27755,0.3960765888288317
5124,0.3960754209829403
7167,0.39603385124790547
11336,0.39593491901917166
9622,0.3959156619261433
19764,0.39587986964150024
20052,0.39587986964150024
11979,0.3958706714203351
17526,0.3958416184125796
18493,0.3958416184125796
6868,0.3958126539668503
2255,0.3957428891444975
18490,0.39571108181057
17490,0.39571108181057
207,0.3957043654862169
11,0.3957043654862169
105,0.3957043654862169
2591,0.39568319798316315
9864,0.3956578492246409
535,0.39559012923097536
15333,0.39557676751790094
13074,0.3955089335238407
2189,0.3954979369698791
2599,0.3954748886658908
20270,0.3954654040860055
20680,0.3954654040860055
13918,0.39543388306776295
7466,0.39541524022119623
2440,0.3953809340002781
831,0.39537972395233123
6673,0.39534558185333346
11128,0.3953135337903001
7318,0.39523012221567666
16679,0.39514152636772515
5290,0.39513785539223945
9247,0.39511270599533793
14720,0.3951063271835774
8320,0.39505334470374237
8506,0.39504767027226945
1215,0.3950307522888288
2263,0.3949826163620121
6461,0.39498097463841075
10111,0.3948200725011292
8678,0.3948174092508294
19589,0.3948105423925915
19900,0.3948105423925915
6970,0.39479129835150445
7468,0.39479129835150445
11004,0.39477404925050624
2952,0.39476349203692596
2239,0.39476168721929433
4288,0.3947130308440978
15880,0.3946951998536881
16459,0.3946951998536881
2433,0.3946938541392252
1398,0.39465807345740583
14789,0.3946225895026985
3525,0.3946203814474778
8989,0.39461356480480075
4498,0.3946098275170428
5337,0.3945229719996223
3272,0.3945220473653705
8555,0.3944926131364829
1491,0.39447797763303805
8443,0.3943898388865533
27971,0.39437264930858973
27009,0.39437264930858973
4489,0.3943683462887301
8616,0.39432970317777866
9120,0.3943172326138567
2224,0.39417758598730523
11261,0.3941035529103566
10499,0.3941035529103566
5131,0.39408824741676396
5367,0.3940835725036887
4238,0.3940554105006388
3241,0.3940554105006388
17385,0.39405097257470006
18469,0.39405097257470006
9945,0.3940222205958843
2690,0.3940170743644759
5330,0.3939987117244143
11664,0.39395350654787586
10011,0.39389856817525765
21922,0.3938394460285568
21419,0.3938394460285568
23819,0.393751159582883
24520,0.393751159582883
25814,0.3937418171169477
25000,0.3937418171169477
12443,0.393726082892607
26434,0.39370503081148644
27345,0.39370503081148644
12102,0.39369072604412914
12972,0.39369072604412914
965,0.3936404116347939
22276,0.3936360505606884
22721,0.3936360505606884
10018,0.3936285240829508
547,0.3935983596393512
16972,0.39358502729496647
16684,0.3935540050282207
7218,0.3935250887099505
7728,0.3935250887099505
15251,0.3935162499131806
12139,0.39348563273870696
12880,0.39343441504749155
13305,0.39342373322674395
12405,0.39342373322674395
8677,0.3934107189785996
23772,0.3934101878531163
24498,0.3934101878531163
14292,0.3934012367369891
1702,0.393378467328822
26623,0.39334066321558
27304,0.39334066321558
4,0.39332994389160875
4270,0.393322411624188
3189,0.393322411624188
5637,0.3932374830024774
378,0.39323031839830247
14428,0.3931946197648504
3975,0.3930690457143309
11389,0.39305313795968133
21215,0.3930468462996616
21727,0.3930468462996616
16920,0.39303627508533967
22820,0.39300630041208046
22240,0.39300630041208046
9309,0.39299330492554735
11350,0.3929665200899347
8008,0.39295337917070583
11157,0.3929488583813443
11491,0.39293904843786537
4783,0.3929237410391907
3726,0.3929237410391907
15806,0.3928746185304828
28066,0.39285445087579624
1868,0.39274216734533435
7526,0.3927264965746257
442,0.39272584112571773
13722,0.3926973270664766
2930,0.39255927633825466
3875,0.39255927633825466
2343,0.3925259837591613
11592,0.39250129112003906
17249,0.3924769714410359
18253,0.3924769714410359
8010,0.39245433433932553
6097,0.39243910127295417
5715,0.39236634332001485
5426,0.39236634332001485
4816,0.39234339422505016
2528,0.3923357921338522
1809,0.3923307862779913
10679,0.3922687433257651
8027,0.39223808825162515
2583,0.3921970182085604
27461,0.392190424312302
26598,0.392190424312302
1986,0.3921252222685485
1287,0.39212437383947996
15572,0.39206905473689835
6940,0.3920440568085868
683,0.3919460888824746
3851,0.3919036348699301
26648,0.3918771490838617
27562,0.3918771490838617
8014,0.39177819862030533
8013,0.39173840310226404
9450,0.3916395283286183
6741,0.39162349116818473
6332,0.39162349116818473
6920,0.39155677256984245
13651,0.39154941679465405
17240,0.3915276025860417
18338,0.3915276025860417
17835,0.3914723592426774
18838,0.3914723592426774
10794,0.39145680168536323
12355,0.391399930671003
13324,0.391399930671003
5981,0.3913704412965764
3160,0.39135462816251043
1294,0.39133734052280494
10755,0.3913205113649156
5228,0.3913118429551588
11588,0.39129440715587627
2737,0.3911746174687997
8213,0.391167968711181
4641,0.39112035958139396
10386,0.39111489203737543
9664,0.39110562522248316
12325,0.39108201129317677
12162,0.390972680159579
22255,0.39093006929127483
22834,0.39093006929127483
3684,0.3908896277623263
12274,0.39088732284107963
14707,0.39082894769413073
4804,0.390748928970765
11761,0.39068157773016
24992,0.39055344808436576
25793,0.39055344808436576
7119,0.3905407477618609
4127,0.3905355157709064
1534,0.3905342402014559
18397,0.3904846000420047
17439,0.3904846000420047
24568,0.39047753686272424
23803,0.39047753686272424
19883,0.3904440859457592
19580,0.3904440859457592
7174,0.3904058637339439
10928,0.3903924335450016
11050,0.39033983568755226
13514,0.39033924483425264
22275,0.39031027296584264
22628,0.39031027296584264
7930,0.39027563525326847
8493,0.3901688113948195
8358,0.39016263857599387
8967,0.39016263857599387
5125,0.39012413610665897
5331,0.39012413610665897
8503,0.39011580354855757
7893,0.39011580354855757
24976,0.3900701069282059
25699,0.3900701069282059
13523,0.3900551906671448
897,0.39003833916105435
12594,0.3899261640270202
5062,0.3899228016328725
24886,0.38987933234866307
25706,0.38987933234866307
1434,0.38984137353981635
1008,0.3897736718130598
23363,0.3897216421951827
24059,0.3897216421951827
20549,0.3897048308743716
20960,0.3897048308743716
14465,0.3896298202811672
8915,0.38950727724312545
8304,0.38950727724312545
8806,0.38948039222149383
10218,0.38946000603731645
9107,0.3894565825620743
10370,0.38944053251115185
1338,0.3893369071655834
5226,0.3893165342759757
5022,0.3893165342759757
3568,0.38931368133417016
853,0.38931330113455787
11348,0.38927552318928355
18746,0.3892707724692373
17623,0.3892707724692373
13219,0.38926748419094426
9604,0.3892475138683688
14398,0.38920795023093213
12163,0.38915202758793177
12597,0.3891447683041603
17609,0.3891267249347466
18578,0.3891267249347466
6496,0.3891032549215858
10532,0.3890920114914974
13069,0.3890372074673355
7388,0.3890089918821393
10328,0.38898455328965315
2684,0.3889591841804463
13220,0.3889496516065954
27073,0.3888659529273057
27741,0.3888659529273057
9526,0.3888194610548038
23773,0.3886698727861273
24499,0.3886698727861273
4271,0.38857554540552375
3190,0.38857554540552375
25304,0.38855209722742606
26111,0.38855209722742606
2398,0.38855046561494294
27992,0.3885497068741581
14749,0.38849983468938654
18072,0.3884752213961893
17473,0.3884752213961893
2296,0.3884703505374213
13067,0.3884646631022926
9733,0.3884459356431151
11107,0.38843024994012143
10316,0.38836435485784926
4964,0.38834972410444457
1941,0.3883258179513055
25613,0.38830762274736236
24804,0.38830762274736236
21484,0.38817667784438004
20984,0.38817667784438004
2581,0.38815815263471076
12328,0.38814429512731063
13906,0.3881388760750615
15851,0.38813467339091356
1973,0.38813370336936487
12678,0.38811980197024143
8611,0.38808065592750507
1140,0.38796027511234704
9757,0.38772643500339343
15044,0.3876289714755267
1703,0.3875799881763641
8887,0.3874608275998266
27843,0.3874448571382056
27066,0.3874448571382056
19323,0.3874413973065468
19531,0.3874413973065468
19851,0.387403840350664
20152,0.387403840350664
846,0.38735628346260814
16933,0.38725457683378395
18077,0.3872167060603532
17124,0.3872167060603532
10688,0.38716976753598376
2450,0.38713611508688217
8354,0.3871347284021583
2179,0.3871085174727177
9826,0.38709185109017963
3625,0.3870916054862951
12680,0.38705402287544066
4896,0.38700708669900746
3537,0.3869930810670015
5172,0.3868403220647957
9082,0.38679250476203164
10027,0.3867903024208834
19692,0.3867725093184249
20022,0.3867725093184249
8063,0.38676849857848283
8666,0.38676849857848283
11102,0.38676246915381496
10279,0.3867436664946455
5530,0.3867078897895131
2540,0.38666100107175244
27696,0.38657374869642913
26772,0.38657374869642913
18232,0.3865393098835329
17211,0.3865393098835329
4580,0.38653505026700496
9645,0.38649896164848097
8322,0.38643789596210204
26296,0.38641568328466047
27172,0.38641568328466047
7740,0.38637589880134626
7228,0.38637589880134626
12861,0.3863469810433441
11965,0.38632493867116124
6592,0.386310147708841
1658,0.38628820042927187
2954,0.3862687411887801
11987,0.38626605909201345
14719,0.38624925543206223
5178,0.38623042740342917
5383,0.38623042740342917
16796,0.38618927672472114
5454,0.386126760294087
5760,0.386126760294087
13509,0.38611504112453054
6560,0.3861103717313279
4917,0.38610011400195055
17972,0.3860741172923891
18726,0.3860741172923891
26419,0.3859929348763211
27405,0.3859929348763211
11238,0.38596117798037366
15319,0.38595365020163785
6258,0.3859277885735185
6671,0.3859277885735185
11746,0.3857215728269495
19033,0.3856735031666273
19134,0.3856735031666273
8940,0.38559995824849735
6259,0.38558907307384016
12641,0.3854918216637086
13563,0.3854918216637086
8184,0.3854311783142481
27295,0.3854273349763413
26374,0.3854273349763413
26315,0.3853558872791556
27167,0.3853558872791556
17411,0.3853411959792936
18385,0.3853411959792936
2435,0.3853016279673369
8808,0.38527900496855766
1528,0.3852284192791238
18671,0.38522558926707545
17646,0.38522558926707545
4032,0.3851902472789812
3009,0.3851902472789812
8652,0.38516392159366447
8038,0.38516392159366447
18354,0.3851572549912631
17415,0.3851572549912631
19653,0.3851221339565987
19959,0.3851221339565987
12190,0.3851197401824106
13113,0.3851197401824106
14744,0.38508886428367073
4154,0.3850524056197791
19466,0.3850435215801755
19260,0.3850435215801755
24897,0.38498885735123284
25756,0.38498885735123284
7383,0.3849837717951856
6882,0.3849837717951856
1808,0.384942373058233
18527,0.38493731995302033
17645,0.38493731995302033
15176,0.3849133910633095
24453,0.38490603654618494
23744,0.38490603654618494
16329,0.3849042411778336
15910,0.3849042411778336
9587,0.3849002515499356
10286,0.3849002515499356
9886,0.38489024290725743
498,0.3848418702606867
26771,0.3847053943013747
27574,0.3847053943013747
20190,0.3846416927293774
20605,0.3846416927293774
6190,0.3846388990629184
9528,0.3845912636258797
7267,0.38458967195216964
3696,0.3845707389037627
21458,0.38456963442249564
21949,0.38456963442249564
7235,0.38453483372967096
23126,0.38453042415821
22559,0.38453042415821
2123,0.38445792465906825
1860,0.38445792465906825
22683,0.3844306630037264
22073,0.3844306630037264
12949,0.38440941608878804
23372,0.3843993327565052
24083,0.3843993327565052
11086,0.3843843648238529
9691,0.3843838588230078
5495,0.38435274871252556
13283,0.3843465017921017
12369,0.3843465017921017
3570,0.38433613791180504
23075,0.3842978029212619
22487,0.3842978029212619
11049,0.3842501416061497
18403,0.38423273787118634
17391,0.38423273787118634
20379,0.3842116320695347
20781,0.3842116320695347
8531,0.3841510674518806
7265,0.38406872971900874
7772,0.38406872971900874
27538,0.384043591884661
26635,0.384043591884661
14595,0.38403545308307113
2193,0.3838931918591022
18922,0.38388821243291327
17963,0.38388821243291327
5655,0.3838803611423255
27608,0.3838553651982971
27068,0.3838553651982971
1857,0.3838403749225898
11552,0.38380315906770257
10760,0.3837976139226801
11554,0.3837976139226801
12326,0.3836934523023673
3479,0.3836909597409689
4513,0.3836909597409689
9263,0.38367349402025064
477,0.383656841869468
20538,0.38364334083114354
20944,0.38364334083114354
16711,0.38363345296822643
10176,0.383573904115349
4507,0.3835655359301927
3452,0.38345342185995457
4163,0.3833114035110779
4487,0.3832704651033513
22442,0.38323529512791243
23043,0.38323529512791243
9499,0.3831970989302379
12774,0.38319477038537764
13688,0.38319477038537764
4060,0.3831544680842929
24522,0.38311696426870157
23858,0.38311696426870157
11749,0.383088679283241
19159,0.38306176420061455
19053,0.38306176420061455
19163,0.383054766345244
19054,0.383054766345244
4398,0.3830141635618449
16747,0.3830035404963046
15438,0.38300211703264153
8243,0.3829681797272094
13529,0.38295746161914856
10973,0.38285254564904436
12612,0.38280743094407843
10904,0.38280125451119335
10411,0.3827996238173791
11082,0.38279515698584854
11899,0.38279515698584854
27651,0.38278547045413447
26847,0.38278547045413447
25892,0.38278547045413447
25175,0.38278547045413447
10312,0.38277356406166996
9600,0.38277356406166996
478,0.38270777117767674
16514,0.3827022252811116
9830,0.3826161381319244
2953,0.3826148038848479
3974,0.3826148038848479
9248,0.38260663936753714
2042,0.38246474139133146
11393,0.3824266166018824
12145,0.38238067154416555
126,0.3823746721718863
228,0.3823746721718863
9566,0.38236084128680525
24363,0.3823294797506195
23650,0.3823294797506195
6343,0.38226973826757704
22983,0.38225798338975037
22557,0.38225798338975037
10689,0.38225675319707175
26405,0.3822480573200018
27330,0.3822480573200018
28039,0.382235111157854
16825,0.38221752408417065
5797,0.38221465652132414
6537,0.382202128708925
6132,0.382202128708925
7209,0.38213987991316084
7710,0.38213987991316084
12959,0.3820914959116028
11589,0.3820042483438964
10777,0.3820042483438964
10174,0.3819891053225628
2100,0.3819491592663439
12442,0.38194803990263176
4222,0.3819421260098366
3257,0.3819421260098366
15832,0.3818863339910735
8012,0.3818676414600639
19107,0.3818222580918871
19002,0.3818222580918871
5658,0.38167309500394475
20688,0.38167283979465794
20277,0.38167283979465794
15626,0.3816446719026433
11868,0.3816259161826621
26993,0.3816035820362099
27901,0.3816035820362099
13055,0.38158581077135617
11069,0.3815802034769863
3147,0.3815489952483836
20292,0.38153924455888516
20697,0.38153924455888516
8692,0.38150003702827173
8610,0.38149998394245366
23842,0.3814517559154954
24551,0.3814517559154954
3022,0.3814009920156213
5955,0.38138987729274054
10639,0.381356096281867
11047,0.3813520618607761
3150,0.38133744420200966
606,0.3812990010098946
14349,0.38129823702593824
19552,0.38129644289134856
19331,0.38129644289134856
778,0.3812861065120863
16498,0.3812333704855196
12050,0.38121742224830246
21865,0.3811982998294894
21348,0.3811982998294894
6969,0.38116237852317747
7467,0.38116237852317747
10191,0.38113526131208275
16829,0.3811293824617602
1632,0.38110978601807965
6368,0.38110363730954133
6776,0.38110363730954133
13685,0.3810756768424224
12771,0.3810756768424224
8222,0.3809948617081611
21081,0.3809375216310811
21592,0.3809375216310811
11984,0.3809261214993347
11133,0.3809261214993347
13228,0.38086344998716304
5657,0.3808542620725748
9464,0.3808362560662327
3608,0.38080741943721974
4618,0.38080741943721974
9148,0.3807794583034647
7992,0.38077810881328367
11800,0.3806877778627856
10719,0.38068024236852016
15486,0.38068002506447796
10105,0.3806683629375309
16153,0.3806154119230557
10998,0.3804854492633991
12893,0.38040343832619455
18395,0.3803801512744693
17238,0.3803801512744693
3563,0.380361448297389
1753,0.38035030569364914
10384,0.3803423536583734
7887,0.380301828253682
21985,0.38028604389244425
22584,0.38028604389244425
1334,0.3802776091057497
15801,0.380161195394158
2160,0.3801177637234464
24172,0.38009954540616986
23501,0.38009954540616986
20009,0.3800817280214621
19699,0.3800817280214621
13527,0.3800676658750972
12598,0.3800676658750972
874,0.3800410054968947
